transaction_id,date,country,region,customer_name,customer_type,sales_rep,product_category,product,quantity,unit_price,unit_cost,revenue,cost,gross_profit,payment_status,sales_channel
TXN-007507,2024-12-17,Kenya,Kenya,Customer 019,ISP,Rep 07,Services,Network Support,7,1367.25,508.04,9570.75,3556.28,6014.47,Paid,Direct
TXN-007508,2024-01-03,Rwanda,Rwanda,Customer 001,Enterprise,Rep 07,Switches,Core Switch,7,3998.17,2824.44,27987.19,19771.08,8216.11,Paid,Direct
TXN-007509,2025-07-01,South Sudan,South Sudan,Customer 001,ISP,Rep 02,Services,Network Support,2,1671.25,483.34,3342.5,966.68,2375.82,Paid,Online
TXN-007510,2025-11-18,Kenya,Kenya,Customer 001,ISP,Rep 10,Fiber Equipment,Fiber OLT,5,3845.29,2889.89,19226.45,14449.45,4777.0,Paid,Direct
TXN-007511,2025-01-18,Uganda,Uganda,Customer 046,SME,Rep 09,Switches,Managed Switch,6,986.31,605.75,5917.86,3634.5,2283.36,Paid,Partner
TXN-007512,2025-02-06,Kenya,Kenya,Customer 001,Government,Rep 08,Routers,Carrier Router,4,6099.74,4036.13,24398.96,16144.52,8254.44,Paid,Partner
TXN-007513,2025-06-21,Kenya,Kenya,Customer 055,SME,Rep 08,Routers,Enterprise Router,3,1872.41,1100.0,5617.23,3300.0,2317.23,Paid,Partner
TXN-007514,2025-01-03,Kenya,Kenya,Customer 049,SME,Rep 09,Fiber Equipment,Optical Transceiver,3,174.35,119.98,523.05,359.94,163.11,Paid,Direct
TXN-007515,2025-09-26,Tanzania,Tanzania,Customer 056,ISP,Rep 08,Wireless,Wireless Access Point,3,393.34,251.85,1180.02,755.55,424.47,Pending,Direct
TXN-007516,2025-01-29,Kenya,Kenya,Customer 050,Government,Rep 06,Wireless,Wireless Access Point,1,462.13,246.13,462.13,246.13,216.0,Paid,Direct
TXN-007517,2025-01-15,South Sudan,South Sudan,Customer 067,ISP,Rep 05,Wireless,Wireless Access Point,3,437.31,242.78,1311.93,728.34,583.59,Overdue,Direct
TXN-007518,2024-01-21,Kenya,Kenya,Customer 038,Enterprise,Rep 03,Switches,Managed Switch,4,919.52,563.65,3678.08,2254.6,1423.48,Overdue,Direct
TXN-007519,2025-05-07,Kenya,Kenya,Customer 018,SME,Rep 05,Routers,Enterprise Router,1,1631.97,1115.1,1631.97,1115.1,516.87,Paid,Partner
TXN-007520,2025-08-23,Kenya,Kenya,Customer 019,ISP,Rep 01,Firewalls,Enterprise Firewall,6,4903.89,3025.8,29423.34,18154.8,11268.54,Paid,Direct
TXN-007521,2025-03-30,South Sudan,South Sudan,Customer 053,SME,Rep 07,Fiber Equipment,Optical Transceiver,5,183.6,119.24,918.0,596.2,321.8,Pending,Partner
TXN-007522,2024-06-28,Kenya,Kenya,Customer 014,Enterprise,Rep 07,Switches,Managed Switch,1,991.32,603.52,991.32,603.52,387.8,Overdue,Direct
TXN-007523,2025-10-12,South Sudan,South Sudan,Customer 063,ISP,Rep 05,Wireless,Wireless Access Point,3,404.6,258.37,1213.8,775.11,438.69,Paid,Direct
TXN-007524,2024-08-10,Uganda,Uganda,Customer 001,ISP,Rep 09,Routers,Enterprise Router,3,1822.7,1164.19,5468.1,3492.57,1975.53,Paid,Partner
TXN-007525,2025-08-27,South Sudan,South Sudan,Customer 014,SME,Rep 09,Firewalls,Enterprise Firewall,2,5058.67,2965.74,10117.34,5931.48,4185.86,Paid,Direct
TXN-007526,2025-08-19,Tanzania,Tanzania,Customer 001,ISP,Rep 07,Firewalls,Enterprise Firewall,3,5361.37,3105.29,16084.11,9315.87,6768.24,Paid,Partner
TXN-007527,2025-07-04,Kenya,Kenya,Customer 001,ISP,Rep 03,Fiber Equipment,Optical Transceiver,2,189.27,137.64,378.54,275.28,103.26,Pending,Online
TXN-007528,2024-10-13,Kenya,Kenya,Customer 017,Government,Rep 06,Fiber Equipment,Optical Transceiver,2,199.67,126.18,399.34,252.36,146.98,Paid,Direct
TXN-007529,2024-11-27,Kenya,Kenya,Customer 016,SME,Rep 01,Switches,Managed Switch,7,892.23,582.36,6245.61,4076.52,2169.09,Paid,Online
TXN-007530,2025-03-12,Tanzania,Tanzania,Customer 014,Government,Rep 06,Wireless,Wireless Access Point,4,431.22,246.42,1724.88,985.68,739.2,Paid,Partner
TXN-007531,2024-09-17,Rwanda,Rwanda,Customer 001,Government,Rep 10,Fiber Equipment,Optical Transceiver,4,192.27,123.13,769.08,492.52,276.56,Paid,Direct
TXN-007532,2025-07-02,Tanzania,Tanzania,Customer 076,Government,Rep 02,Fiber Equipment,Fiber OLT,3,4094.55,2802.01,12283.65,8406.03,3877.62,Paid,Direct
TXN-007533,2025-11-26,Kenya,Kenya,Customer 066,SME,Rep 09,Fiber Equipment,Fiber OLT,6,3644.46,2753.09,21866.76,16518.54,5348.22,Paid,Direct
TXN-007534,2025-08-01,South Sudan,South Sudan,Customer 001,SME,Rep 02,Routers,Enterprise Router,4,1794.42,1124.3,7177.68,4497.2,2680.48,Paid,Direct
TXN-007535,2024-12-26,Uganda,Uganda,Customer 001,Enterprise,Rep 05,Firewalls,Enterprise Firewall,6,5245.79,3108.64,31474.74,18651.84,12822.9,Pending,Online
TXN-007536,2025-09-14,Rwanda,Rwanda,Customer 047,Enterprise,Rep 01,Services,Network Support,9,1462.84,505.83,13165.56,4552.47,8613.09,Paid,Direct
TXN-007537,2025-11-23,Tanzania,Tanzania,Customer 001,Government,Rep 06,Switches,Core Switch,4,3962.86,2666.95,15851.44,10667.8,5183.64,Paid,Direct
TXN-007538,2024-08-30,Uganda,Uganda,Customer 001,Enterprise,Rep 05,Routers,Carrier Router,4,6821.2,4186.57,27284.8,16746.28,10538.52,Paid,Direct
TXN-007539,2025-06-27,Rwanda,Rwanda,Customer 059,SME,Rep 07,Fiber Equipment,Fiber OLT,3,3936.49,2683.0,11809.47,8049.0,3760.47,Paid,Direct
TXN-007540,2024-12-20,Kenya,Kenya,Customer 046,Enterprise,Rep 07,Switches,Managed Switch,1,963.27,576.4,963.27,576.4,386.87,Paid,Online
TXN-007541,2025-05-01,South Sudan,South Sudan,Customer 028,Government,Rep 10,Switches,Core Switch,7,4329.87,2666.34,30309.09,18664.38,11644.71,Paid,Partner
TXN-007542,2025-07-02,Kenya,Kenya,Customer 003,Enterprise,Rep 05,Firewalls,Enterprise Firewall,5,4786.34,3078.08,23931.7,15390.4,8541.3,Paid,Direct
TXN-007543,2024-07-14,Kenya,Kenya,Customer 001,Enterprise,Rep 05,Services,Network Support,7,1664.6,487.19,11652.2,3410.33,8241.87,Paid,Direct
TXN-007544,2025-07-13,Tanzania,Tanzania,Customer 070,SME,Rep 04,Routers,Enterprise Router,5,1838.35,1148.75,9191.75,5743.75,3448.0,Paid,Direct
TXN-007545,2025-07-31,Kenya,Kenya,Customer 023,Enterprise,Rep 08,Firewalls,Enterprise Firewall,2,5035.09,2876.7,10070.18,5753.4,4316.78,Paid,Online
TXN-007546,2024-12-10,Kenya,Kenya,Customer 046,Enterprise,Rep 08,Services,Network Support,4,1639.41,493.12,6557.64,1972.48,4585.16,Paid,Direct
TXN-007547,2024-07-29,Uganda,Uganda,Customer 045,SME,Rep 06,Services,Network Support,5,1391.57,485.0,6957.85,2425.0,4532.85,Paid,Direct
TXN-007548,2024-03-17,Rwanda,Rwanda,Customer 001,SME,Rep 02,Routers,Carrier Router,4,7094.11,4224.97,28376.44,16899.88,11476.56,Paid,Direct
TXN-007549,2025-09-05,Rwanda,Rwanda,Customer 016,Enterprise,Rep 04,Switches,Managed Switch,2,912.05,607.06,1824.1,1214.12,609.98,Pending,Direct
TXN-007550,2025-02-21,Rwanda,Rwanda,Customer 032,Enterprise,Rep 08,Wireless,Wireless Access Point,2,434.34,240.39,868.68,480.78,387.9,Paid,Online
TXN-007551,2024-07-04,Rwanda,Rwanda,Customer 001,Enterprise,Rep 10,Routers,Carrier Router,1,6367.7,4357.02,6367.7,4357.02,2010.68,Pending,Direct
TXN-007552,2024-07-12,Kenya,Kenya,Customer 060,Enterprise,Rep 02,Switches,Core Switch,4,4228.28,2585.03,16913.12,10340.12,6573.0,Paid,Partner
TXN-007553,2025-06-03,Uganda,Uganda,Customer 034,SME,Rep 10,Switches,Managed Switch,2,1037.85,584.23,2075.7,1168.46,907.24,Paid,Partner
TXN-007554,2024-06-10,Uganda,Uganda,Customer 036,SME,Rep 05,Fiber Equipment,Fiber OLT,2,4101.19,2496.34,8202.38,4992.68,3209.7,Paid,Direct
TXN-007555,2025-12-17,South Sudan,South Sudan,Customer 072,ISP,Rep 01,Services,Network Support,8,1517.63,485.07,12141.04,3880.56,8260.48,Paid,Online
TXN-007556,2024-01-27,Tanzania,Tanzania,Customer 080,SME,Rep 04,Switches,Core Switch,6,3819.34,2790.46,22916.04,16742.76,6173.28,Paid,Direct
TXN-007557,2025-06-22,Kenya,Kenya,Customer 001,SME,Rep 02,Switches,Core Switch,3,4527.0,2825.05,13581.0,8475.15,5105.85,Paid,Direct
TXN-007558,2024-01-07,Uganda,Uganda,Customer 067,SME,Rep 07,Fiber Equipment,Optical Transceiver,5,162.15,124.97,810.75,624.85,185.9,Paid,Partner
TXN-007559,2025-07-31,South Sudan,South Sudan,Customer 007,ISP,Rep 08,Routers,Carrier Router,2,6718.44,4111.46,13436.88,8222.92,5213.96,Paid,Direct
TXN-007560,2025-01-24,Kenya,Kenya,Customer 015,Enterprise,Rep 02,Wireless,Wireless Access Point,5,418.48,248.64,2092.4,1243.2,849.2,Paid,Direct
TXN-007561,2024-11-09,Tanzania,Tanzania,Customer 020,Enterprise,Rep 03,Services,Network Support,2,1545.35,487.95,3090.7,975.9,2114.8,Pending,Direct
TXN-007562,2025-12-20,Rwanda,Rwanda,Customer 001,ISP,Rep 09,Services,Network Support,6,1627.65,494.6,9765.9,2967.6,6798.3,Paid,Online
TXN-007563,2024-03-02,Uganda,Uganda,Customer 033,Enterprise,Rep 01,Routers,Enterprise Router,6,1999.56,1199.11,11997.36,7194.66,4802.7,Overdue,Direct
TXN-007564,2024-10-06,Tanzania,Tanzania,Customer 035,Enterprise,Rep 06,Switches,Core Switch,3,4204.72,2782.86,12614.16,8348.58,4265.58,Pending,Direct
TXN-007565,2025-02-24,Kenya,Kenya,Customer 049,SME,Rep 04,Routers,Carrier Router,5,6629.14,4277.37,33145.7,21386.85,11758.85,Paid,Partner
TXN-007566,2024-10-27,Kenya,Kenya,Customer 063,Enterprise,Rep 10,Switches,Core Switch,7,4286.2,2640.26,30003.4,18481.82,11521.58,Pending,Direct
TXN-007567,2025-09-28,Kenya,Kenya,Customer 049,SME,Rep 04,Fiber Equipment,Fiber OLT,6,4200.98,2760.6,25205.88,16563.6,8642.28,Pending,Online
TXN-007568,2025-03-18,Kenya,Kenya,Customer 034,ISP,Rep 10,Fiber Equipment,Fiber OLT,2,3905.04,2657.22,7810.08,5314.44,2495.64,Paid,Direct
TXN-007569,2025-08-31,South Sudan,South Sudan,Customer 046,ISP,Rep 01,Switches,Core Switch,4,3845.78,2647.35,15383.12,10589.4,4793.72,Pending,Direct
TXN-007570,2025-11-24,Rwanda,Rwanda,Customer 078,ISP,Rep 06,Wireless,Wireless Access Point,6,409.99,248.75,2459.94,1492.5,967.44,Paid,Direct
TXN-007571,2024-06-01,Kenya,Kenya,Customer 076,SME,Rep 03,Services,Network Support,6,1554.72,495.45,9328.32,2972.7,6355.62,Paid,Partner
TXN-007572,2024-07-14,Kenya,Kenya,Customer 074,SME,Rep 10,Switches,Core Switch,5,4151.42,2752.35,20757.1,13761.75,6995.35,Paid,Partner
TXN-007573,2024-05-26,Kenya,Kenya,Customer 043,Government,Rep 10,Fiber Equipment,Optical Transceiver,3,184.24,128.04,552.72,384.12,168.6,Paid,Online
TXN-007574,2024-04-08,Rwanda,Rwanda,Customer 067,Enterprise,Rep 06,Switches,Core Switch,2,4036.23,2744.01,8072.46,5488.02,2584.44,Paid,Direct
TXN-007575,2025-03-16,Rwanda,Rwanda,Customer 001,SME,Rep 01,Fiber Equipment,Optical Transceiver,8,185.23,122.94,1481.84,983.52,498.32,Paid,Partner
TXN-007576,2025-10-01,Uganda,Uganda,Customer 048,Enterprise,Rep 05,Routers,Enterprise Router,6,1718.44,1115.29,10310.64,6691.74,3618.9,Paid,Direct
TXN-007577,2024-04-24,Kenya,Kenya,Customer 009,SME,Rep 05,Routers,Carrier Router,2,6675.12,4101.57,13350.24,8203.14,5147.1,Paid,Partner
TXN-007578,2024-07-28,South Sudan,South Sudan,Customer 001,Enterprise,Rep 01,Routers,Enterprise Router,6,1670.37,1194.47,10022.22,7166.82,2855.4,Paid,Direct
TXN-007579,2024-08-25,Tanzania,Tanzania,Customer 001,Government,Rep 07,Routers,Carrier Router,3,6302.68,4089.3,18908.04,12267.9,6640.14,Pending,Partner
TXN-007580,2024-01-15,Kenya,Kenya,Customer 009,Government,Rep 02,Fiber Equipment,Optical Transceiver,6,176.14,130.36,1056.84,782.16,274.68,Paid,Direct
TXN-007581,2024-05-26,Rwanda,Rwanda,Customer 001,SME,Rep 06,Services,Network Support,4,1355.25,501.22,5421.0,2004.88,3416.12,Paid,Partner
TXN-007582,2025-04-07,Rwanda,Rwanda,Customer 001,Enterprise,Rep 08,Routers,Carrier Router,4,6747.94,4117.36,26991.76,16469.44,10522.32,Overdue,Direct
TXN-007583,2024-05-06,Kenya,Kenya,Customer 021,Government,Rep 01,Routers,Carrier Router,2,6899.64,4267.85,13799.28,8535.7,5263.58,Paid,Direct
TXN-007584,2025-09-01,Tanzania,Tanzania,Customer 001,Enterprise,Rep 03,Switches,Core Switch,1,4617.99,2720.26,4617.99,2720.26,1897.73,Paid,Partner
TXN-007585,2025-10-28,Tanzania,Tanzania,Customer 014,Enterprise,Rep 10,Firewalls,Enterprise Firewall,4,4962.31,3136.7,19849.24,12546.8,7302.44,Paid,Partner
TXN-007586,2025-09-24,Kenya,Kenya,Customer 069,Enterprise,Rep 06,Wireless,Wireless Access Point,2,406.63,242.29,813.26,484.58,328.68,Paid,Partner
TXN-007587,2024-06-24,Kenya,Kenya,Customer 001,SME,Rep 07,Switches,Managed Switch,6,1027.36,568.89,6164.16,3413.34,2750.82,Paid,Direct
TXN-007588,2025-02-19,Kenya,Kenya,Customer 038,Enterprise,Rep 01,Wireless,Wireless Access Point,6,430.15,259.01,2580.9,1554.06,1026.84,Paid,Direct
TXN-007589,2025-10-26,South Sudan,South Sudan,Customer 028,SME,Rep 02,Fiber Equipment,Fiber OLT,4,3863.35,2742.73,15453.4,10970.92,4482.48,Paid,Direct
TXN-007590,2025-05-19,Kenya,Kenya,Customer 032,Government,Rep 08,Routers,Carrier Router,5,6428.93,4097.06,32144.65,20485.3,11659.35,Paid,Online
TXN-007591,2024-10-27,Kenya,Kenya,Customer 042,SME,Rep 06,Routers,Carrier Router,4,6197.02,4182.99,24788.08,16731.96,8056.12,Paid,Direct
TXN-007592,2024-04-06,Rwanda,Rwanda,Customer 074,ISP,Rep 03,Wireless,Wireless Access Point,8,446.56,262.35,3572.48,2098.8,1473.68,Paid,Direct
TXN-007593,2024-11-01,Kenya,Kenya,Customer 001,Enterprise,Rep 07,Switches,Managed Switch,7,959.61,599.81,6717.27,4198.67,2518.6,Paid,Direct
TXN-007594,2024-01-31,Kenya,Kenya,Customer 001,SME,Rep 06,Routers,Enterprise Router,3,1879.49,1096.92,5638.47,3290.76,2347.71,Paid,Direct
TXN-007595,2025-08-24,Uganda,Uganda,Customer 060,ISP,Rep 09,Fiber Equipment,Optical Transceiver,1,180.98,131.54,180.98,131.54,49.44,Paid,Online
TXN-007596,2025-03-24,Uganda,Uganda,Customer 001,SME,Rep 02,Fiber Equipment,Fiber OLT,3,4155.96,2624.36,12467.88,7873.08,4594.8,Paid,Direct
TXN-007597,2025-12-18,Uganda,Uganda,Customer 001,ISP,Rep 07,Fiber Equipment,Optical Transceiver,3,193.37,141.48,580.11,424.44,155.67,Pending,Direct
TXN-007598,2024-03-02,Uganda,Uganda,Customer 080,ISP,Rep 07,Fiber Equipment,Optical Transceiver,8,164.49,127.82,1315.92,1022.56,293.36,Paid,Direct
TXN-007599,2025-07-02,Kenya,Kenya,Customer 015,Government,Rep 03,Firewalls,Enterprise Firewall,9,4745.89,2906.52,42713.01,26158.68,16554.33,Paid,Direct
TXN-007600,2024-12-04,Rwanda,Rwanda,Customer 024,ISP,Rep 01,Wireless,Wireless Access Point,1,444.15,247.1,444.15,247.1,197.05,Paid,Partner
TXN-007601,2025-03-13,Tanzania,Tanzania,Customer 062,ISP,Rep 06,Switches,Core Switch,4,4358.77,2805.61,17435.08,11222.44,6212.64,Paid,Direct
TXN-007602,2024-05-05,South Sudan,South Sudan,Customer 069,Government,Rep 05,Fiber Equipment,Optical Transceiver,3,169.68,120.17,509.04,360.51,148.53,Pending,Direct
TXN-007603,2024-04-29,Kenya,Kenya,Customer 037,SME,Rep 06,Routers,Carrier Router,1,7087.48,4116.5,7087.48,4116.5,2970.98,Paid,Online
TXN-007604,2025-01-31,Kenya,Kenya,Customer 044,Enterprise,Rep 05,Routers,Enterprise Router,1,1926.53,1127.02,1926.53,1127.02,799.51,Pending,Direct
TXN-007605,2024-09-25,Tanzania,Tanzania,Customer 058,ISP,Rep 01,Switches,Core Switch,5,4527.82,2797.03,22639.1,13985.15,8653.95,Paid,Direct
TXN-007606,2024-03-06,Kenya,Kenya,Customer 032,ISP,Rep 10,Fiber Equipment,Optical Transceiver,5,184.64,125.64,923.2,628.2,295.0,Pending,Direct
TXN-007607,2024-12-21,Rwanda,Rwanda,Customer 001,ISP,Rep 09,Fiber Equipment,Optical Transceiver,6,191.18,119.48,1147.08,716.88,430.2,Paid,Partner
TXN-007608,2025-10-01,Kenya,Kenya,Customer 028,ISP,Rep 04,Routers,Enterprise Router,2,1702.13,1162.86,3404.26,2325.72,1078.54,Paid,Partner
TXN-007609,2025-04-22,South Sudan,South Sudan,Customer 059,SME,Rep 02,Fiber Equipment,Fiber OLT,1,4043.41,2491.34,4043.41,2491.34,1552.07,Overdue,Partner
TXN-007610,2025-10-21,Tanzania,Tanzania,Customer 001,ISP,Rep 09,Switches,Managed Switch,4,979.15,580.27,3916.6,2321.08,1595.52,Paid,Direct
TXN-007611,2024-12-04,Rwanda,Rwanda,Customer 045,SME,Rep 10,Firewalls,Enterprise Firewall,5,4905.83,3041.01,24529.15,15205.05,9324.1,Paid,Partner
TXN-007612,2024-09-07,Kenya,Kenya,Customer 072,Enterprise,Rep 02,Fiber Equipment,Optical Transceiver,4,189.83,126.66,759.32,506.64,252.68,Paid,Partner
TXN-007613,2024-01-07,Tanzania,Tanzania,Customer 014,Enterprise,Rep 06,Routers,Carrier Router,3,6372.4,4296.89,19117.2,12890.67,6226.53,Pending,Partner
TXN-007614,2025-07-13,Kenya,Kenya,Customer 035,Enterprise,Rep 06,Switches,Managed Switch,1,1031.95,583.93,1031.95,583.93,448.02,Paid,Direct
TXN-007615,2024-02-08,Kenya,Kenya,Customer 005,Enterprise,Rep 05,Routers,Enterprise Router,4,1947.99,1200.55,7791.96,4802.2,2989.76,Paid,Partner
TXN-007616,2024-09-03,Kenya,Kenya,Customer 001,SME,Rep 08,Services,Network Support,4,1362.77,495.14,5451.08,1980.56,3470.52,Paid,Direct
TXN-007617,2025-08-21,Kenya,Kenya,Customer 002,SME,Rep 01,Switches,Managed Switch,5,1051.49,586.7,5257.45,2933.5,2323.95,Pending,Direct
TXN-007618,2025-10-15,Uganda,Uganda,Customer 010,ISP,Rep 07,Switches,Core Switch,4,4645.72,2678.95,18582.88,10715.8,7867.08,Paid,Partner
TXN-007619,2025-02-20,Rwanda,Rwanda,Customer 026,SME,Rep 03,Switches,Core Switch,4,4078.66,2570.52,16314.64,10282.08,6032.56,Paid,Direct
TXN-007620,2025-07-19,Kenya,Kenya,Customer 022,Enterprise,Rep 10,Services,Network Support,1,1481.33,483.93,1481.33,483.93,997.4,Paid,Partner
TXN-007621,2024-02-16,Tanzania,Tanzania,Customer 064,SME,Rep 01,Fiber Equipment,Fiber OLT,5,4156.95,2492.72,20784.75,12463.6,8321.15,Overdue,Online
TXN-007622,2025-10-28,Rwanda,Rwanda,Customer 003,Enterprise,Rep 02,Fiber Equipment,Fiber OLT,5,4023.85,2719.08,20119.25,13595.4,6523.85,Paid,Partner
TXN-007623,2024-01-18,Uganda,Uganda,Customer 011,Enterprise,Rep 09,Routers,Carrier Router,3,6320.27,4288.34,18960.81,12865.02,6095.79,Paid,Online
TXN-007624,2024-03-12,South Sudan,South Sudan,Customer 075,Enterprise,Rep 01,Fiber Equipment,Fiber OLT,2,4111.24,2536.06,8222.48,5072.12,3150.36,Paid,Direct
TXN-007625,2024-06-24,Rwanda,Rwanda,Customer 074,SME,Rep 02,Services,Network Support,3,1652.97,513.13,4958.91,1539.39,3419.52,Paid,Direct
TXN-007626,2024-06-19,South Sudan,South Sudan,Customer 067,ISP,Rep 09,Firewalls,Enterprise Firewall,3,4869.78,3040.91,14609.34,9122.73,5486.61,Paid,Direct
TXN-007627,2025-08-29,Tanzania,Tanzania,Customer 026,SME,Rep 08,Services,Network Support,2,1371.47,502.81,2742.94,1005.62,1737.32,Paid,Direct
TXN-007628,2025-11-20,Kenya,Kenya,Customer 014,SME,Rep 10,Firewalls,Enterprise Firewall,9,5558.64,3041.54,50027.76,27373.86,22653.9,Paid,Partner
TXN-007629,2024-08-03,Tanzania,Tanzania,Customer 001,SME,Rep 04,Routers,Carrier Router,4,7199.63,4190.72,28798.52,16762.88,12035.64,Paid,Online
TXN-007630,2025-07-10,Uganda,Uganda,Customer 016,Enterprise,Rep 01,Switches,Core Switch,6,4207.75,2785.28,25246.5,16711.68,8534.82,Pending,Partner
TXN-007631,2024-12-13,Kenya,Kenya,Customer 043,Enterprise,Rep 07,Routers,Carrier Router,8,6809.09,4067.63,54472.72,32541.04,21931.68,Paid,Direct
TXN-007632,2024-08-27,Tanzania,Tanzania,Customer 056,SME,Rep 04,Fiber Equipment,Optical Transceiver,3,179.78,120.14,539.34,360.42,178.92,Paid,Direct
TXN-007633,2024-05-06,Uganda,Uganda,Customer 003,ISP,Rep 06,Switches,Core Switch,2,3935.31,2721.1,7870.62,5442.2,2428.42,Paid,Partner
TXN-007634,2025-10-03,Kenya,Kenya,Customer 001,SME,Rep 04,Switches,Managed Switch,4,960.0,562.31,3840.0,2249.24,1590.76,Paid,Direct
TXN-007635,2024-04-22,Kenya,Kenya,Customer 019,Enterprise,Rep 06,Routers,Enterprise Router,6,1707.58,1182.1,10245.48,7092.6,3152.88,Paid,Direct
TXN-007636,2025-08-21,Uganda,Uganda,Customer 014,Enterprise,Rep 03,Fiber Equipment,Fiber OLT,4,4250.37,2897.5,17001.48,11590.0,5411.48,Pending,Direct
TXN-007637,2025-01-03,Rwanda,Rwanda,Customer 030,ISP,Rep 05,Switches,Core Switch,9,4469.31,2681.87,40223.79,24136.83,16086.96,Paid,Direct
TXN-007638,2024-06-09,Rwanda,Rwanda,Customer 018,ISP,Rep 03,Routers,Enterprise Router,5,1832.72,1110.84,9163.6,5554.2,3609.4,Paid,Online
TXN-007639,2025-04-15,Kenya,Kenya,Customer 022,SME,Rep 03,Firewalls,Enterprise Firewall,4,5009.09,3065.85,20036.36,12263.4,7772.96,Paid,Direct
TXN-007640,2025-01-26,South Sudan,South Sudan,Customer 001,ISP,Rep 10,Fiber Equipment,Fiber OLT,1,3536.61,2473.46,3536.61,2473.46,1063.15,Paid,Direct
TXN-007641,2024-07-07,Kenya,Kenya,Customer 005,Enterprise,Rep 01,Fiber Equipment,Fiber OLT,2,4129.41,2591.38,8258.82,5182.76,3076.06,Paid,Direct
TXN-007642,2024-09-05,Kenya,Kenya,Customer 032,SME,Rep 01,Routers,Enterprise Router,6,1853.41,1179.52,11120.46,7077.12,4043.34,Paid,Partner
TXN-007643,2024-07-22,Kenya,Kenya,Customer 017,Enterprise,Rep 07,Fiber Equipment,Optical Transceiver,3,172.33,121.34,516.99,364.02,152.97,Paid,Direct
TXN-007644,2025-07-04,Kenya,Kenya,Customer 001,Government,Rep 05,Wireless,Wireless Access Point,3,432.25,255.47,1296.75,766.41,530.34,Paid,Direct
TXN-007645,2025-10-01,South Sudan,South Sudan,Customer 069,Government,Rep 06,Firewalls,Enterprise Firewall,1,4995.87,3099.97,4995.87,3099.97,1895.9,Paid,Partner
TXN-007646,2024-11-04,Uganda,Uganda,Customer 033,SME,Rep 01,Routers,Carrier Router,4,7184.57,4348.79,28738.28,17395.16,11343.12,Paid,Direct
TXN-007647,2024-10-19,Uganda,Uganda,Customer 026,Government,Rep 08,Firewalls,Enterprise Firewall,6,5395.02,2973.57,32370.12,17841.42,14528.7,Paid,Direct
TXN-007648,2025-01-17,Kenya,Kenya,Customer 001,SME,Rep 06,Services,Network Support,4,1582.63,509.44,6330.52,2037.76,4292.76,Paid,Partner
TXN-007649,2025-08-30,Tanzania,Tanzania,Customer 047,Enterprise,Rep 01,Wireless,Wireless Access Point,9,383.48,245.8,3451.32,2212.2,1239.12,Paid,Partner
TXN-007650,2025-11-24,Kenya,Kenya,Customer 025,Government,Rep 01,Services,Network Support,6,1507.62,493.93,9045.72,2963.58,6082.14,Pending,Direct
TXN-007651,2025-05-28,Kenya,Kenya,Customer 060,Enterprise,Rep 09,Services,Network Support,3,1404.48,488.43,4213.44,1465.29,2748.15,Paid,Partner
TXN-007652,2024-08-10,South Sudan,South Sudan,Customer 001,Enterprise,Rep 07,Switches,Core Switch,4,4119.45,2566.71,16477.8,10266.84,6210.96,Paid,Partner
TXN-007653,2024-09-28,Kenya,Kenya,Customer 042,SME,Rep 08,Services,Network Support,4,1649.8,482.54,6599.2,1930.16,4669.04,Paid,Partner
TXN-007654,2025-11-11,Rwanda,Rwanda,Customer 063,Government,Rep 02,Services,Network Support,9,1430.67,511.21,12876.03,4600.89,8275.14,Paid,Direct
TXN-007655,2025-08-30,Tanzania,Tanzania,Customer 025,SME,Rep 03,Routers,Enterprise Router,3,1916.34,1136.96,5749.02,3410.88,2338.14,Pending,Online
TXN-007656,2025-01-15,Uganda,Uganda,Customer 001,SME,Rep 03,Routers,Carrier Router,4,6116.17,4144.04,24464.68,16576.16,7888.52,Paid,Direct
TXN-007657,2024-11-26,Tanzania,Tanzania,Customer 001,Enterprise,Rep 01,Routers,Enterprise Router,3,2007.31,1175.67,6021.93,3527.01,2494.92,Pending,Partner
TXN-007658,2025-12-13,Kenya,Kenya,Customer 055,Enterprise,Rep 09,Switches,Managed Switch,5,1006.75,583.45,5033.75,2917.25,2116.5,Paid,Direct
TXN-007659,2024-09-06,Kenya,Kenya,Customer 009,SME,Rep 08,Routers,Enterprise Router,2,1866.71,1169.45,3733.42,2338.9,1394.52,Paid,Online
TXN-007660,2024-05-09,Kenya,Kenya,Customer 001,SME,Rep 08,Switches,Managed Switch,3,971.03,584.23,2913.09,1752.69,1160.4,Paid,Partner
